"acceptedScientificName","LON","LAT"
"""Jarava ichu Ruiz & Pav.""",-64.466667,-24.3
"""Jarava ichu Ruiz & Pav.""",-64.095,-18.525
"""Jarava ichu Ruiz & Pav.""",-65.8,-26.683333
"""Jarava ichu Ruiz & Pav.""",-83.507311,9.456707
"""Jarava ichu Ruiz & Pav.""",-83.507222,9.456667
"""Jarava ichu Ruiz & Pav.""",-64.666667,-18.05
"""Jarava ichu Ruiz & Pav.""",-70.65,9.066667
"""Jarava ichu Ruiz & Pav.""",-83.592222,9.528889
"""Jarava ichu Ruiz & Pav.""",-74.23599,4.68935
"""Jarava ichu Ruiz & Pav.""",-83.48,9.49
"""Jarava ichu Ruiz & Pav.""",-83.488889,9.497778
"""Jarava ichu Ruiz & Pav.""",-83.510556,9.456944
"""Jarava ichu Ruiz & Pav.""",-66.133804,-17.375556
"""Jarava ichu Ruiz & Pav.""",-83.51,9.45
"""Jarava ichu Ruiz & Pav.""",-79.1967,-4.0344
"""Jarava ichu Ruiz & Pav.""",-64.983333,-23.5
"""Jarava ichu Ruiz & Pav.""",-64.333,-20.7
"""Jarava ichu Ruiz & Pav.""",-78.166,0
"""Jarava ichu Ruiz & Pav.""",-78.16666,0
"""Jarava ichu Ruiz & Pav.""",-78.75,-2.016
"""Jarava ichu Ruiz & Pav.""",-78.866,-2.233
"""Jarava ichu Ruiz & Pav.""",-78.75,-2.01666
"""Jarava ichu Ruiz & Pav.""",-78.86666,-2.23333
"""Jarava ichu Ruiz & Pav.""",-67.32,-17.07
"""Jarava ichu Ruiz & Pav.""",-78.466667,0.05
"""Jarava ichu Ruiz & Pav.""",-61.5,-17.5
"""Jarava ichu Ruiz & Pav.""",-65.915833,-19.3825
"""Jarava ichu Ruiz & Pav.""",-66.883333,10.545
"""Jarava ichu Ruiz & Pav.""",-77.966,0.616
"""Jarava ichu Ruiz & Pav.""",-78.883,-0.85
"""Jarava ichu Ruiz & Pav.""",-78.5,0.083333
"""Jarava ichu Ruiz & Pav.""",-77.966667,0.616667
"""Jarava ichu Ruiz & Pav.""",-78.88333,-0.85
